DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
07/14/14,2300,37821,6125,12589,2195,16345,1914,13773,9035,3479,1625
07/14/14,2400,34676,5615,11572,2018,15016,1767,12552,8369,3174,1466
07/13/14,100,30698,5033,12554,1849,13875,1690,10454,7574,3184,1365
07/13/14,200,28805,4725,11423,1746,13087,1575,9739,7162,3012,1273
07/13/14,300,27508,4509,10694,1677,12627,1535,9251,6891,2883,1189
07/13/14,400,26708,4357,10151,1629,12331,1512,8956,6677,2799,1110
07/13/14,500,26339,4319,9925,1603,12095,1510,8817,6496,2734,1120
07/13/14,600,26379,4286,9687,1613,12115,1520,8752,6526,2735,1082
07/13/14,700,26443,4343,9447,1632,12077,1491,8749,6463,2763,1096
07/13/14,800,27950,4559,9401,1694,12361,1480,9469,6774,2811,1167
07/13/14,900,30523,5095,9827,1821,13484,1593,10694,7250,3035,1277
07/13/14,1000,33243,5522,10406,1979,14495,1794,12006,7669,3281,1462
07/13/14,1100,35640,5880,11206,2116,15431,1870,13235,8119,3598,1612
07/13/14,1200,37902,6131,12113,2223,16300,1979,14232,8607,3892,1750
07/13/14,1300,40082,6340,12969,2333,17064,2122,15026,9056,4098,1872
07/13/14,1400,41852,6531,13587,2420,17678,2175,15595,9349,4285,1974
07/13/14,1500,43046,6659,14091,2509,18132,2223,15959,9537,4270,2041
07/13/14,1600,43813,6769,14573,2579,18414,2188,16221,9781,4216,2043
07/13/14,1700,44378,6831,15070,2628,18799,2168,16529,9925,4210,2086
07/13/14,1800,44897,6758,15316,2644,18906,2084,16607,10037,4078,2091
07/13/14,1900,44710,6660,15360,2580,18625,2105,16332,9998,3968,2077
07/13/14,2000,43688,6442,14974,2469,18116,2078,15770,9736,3862,2027
07/13/14,2100,43346,6142,14546,2375,17628,2042,15331,9509,3760,1936
07/13/14,2200,42388,5965,14413,2354,17474,2056,14775,9366,3739,1922
